Trial,Column,verdict,overall,correctness,completeness,category,ground_truth,predicted,reason
NCT00268476_James_STAMPEDE_IJC'22,Gleason score - N (%) | ≥ 8 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Since both GT and Pred are empty, correctness = 1.0 and completeness = 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Gleason score - N (%) | ≥ 8 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Since both GT and Pred are empty, correctness = 1.0 and completeness = 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Gleason score - N (%) | ≤ 7 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Since both GT and Pred are empty, correctness = 1.0 and completeness = 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Gleason score - N (%) | ≤ 7 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Since both GT and Pred are empty, correctness = 1.0 and completeness = 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Median Age (years) | Control,Correct,1.0,1.0,1.0,numeric_tolerance,67,67,The GT has one number (67) and the Pred has one number (67). They match exactly.
NCT00268476_James_STAMPEDE_IJC'22,Median Age (years) | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,67,67,The GT has one number (67) and the Pred has one number (67). They match exactly.
NCT00268476_James_STAMPEDE_IJC'22,Median Follow-Up Duration (mo),Partial,0.75,1.0,0.5,numeric_tolerance,73 months (6.1 years),73,The GT contains two numbers: 73 and 6.1. The Pred contains only 73. The number 73 in Pred matches the number 73 in GT. The number 6.1 in GT is not captured in Pred.
NCT00268476_James_STAMPEDE_IJC'22,Median On-Treatment Duration (mo) | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Median time on abiraterone 29 months,29,"The predicted value ""29"" matches the ground truth value ""29""."
NCT00268476_James_STAMPEDE_IJC'22,Median On-Treatment Duration (mo) | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,16%,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0."
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | Treatment-related Grade 5 | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,0 (no grade 4 or 5 at 2 years; grade 5 not reported; explicitly “no grade 4 or 5” at 2y),Not reported,"GT has a numerical value (0), while Pred is ""Not reported"". This is considered an incorrect extraction."
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,16%,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0."
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,16% (at 4 years post-randomisation),16%,GT and Pred both have 16%. The values match within the tolerance.
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Control,Correct,1.0,1.0,1.0,numeric_tolerance,16% (at 4 years post-randomisation),16%,GT and Pred both have 16%. The values match within the tolerance.
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | Treatment-related Grade 5 | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,0 (no grade 4 or 5 at 2 years; grade 5 not reported; explicitly “no grade 4 or 5” at 2y),Not reported,"GT has a numerical value (0), while Pred is ""Not reported"". This is considered an incorrect extraction."
NCT00268476_James_STAMPEDE_IJC'22,Median PFS (mo) | Low volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Median PFS (mo) | High volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Median PFS (mo) | Overall | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Median PFS (mo) | High volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Median PFS (mo) | Low volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Median PFS (mo) | Overall | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,NCT,Correct,1.0,1.0,1.0,exact_match,NCT00268476,NCT00268476,Exact match.
NCT00268476_James_STAMPEDE_IJC'22,Reporting by prognostic groups - Y/N | Synchronous,Correct,1.0,1.0,1.0,exact_match,Yes,Yes,Exact match.
NCT00268476_James_STAMPEDE_IJC'22,Phase,Correct,1.0,1.0,1.0,exact_match,3.0,III,Acceptable synonym (3.0 is equivalent to III).
NCT00268476_James_STAMPEDE_IJC'22,Author,Correct,1.0,1.0,1.0,exact_match,Nicholas D. James (et al.),Nicholas D. James et al.,Acceptable variation in formatting.
NCT00268476_James_STAMPEDE_IJC'22,Number of Arms Included,Wrong,0.0,0.0,0.0,exact_match,2 (SOC-alone vs SOC + AAP),,"GT has a value, Pred is empty. Empty is not equivalent to the GT value."
NCT00268476_James_STAMPEDE_IJC'22,Reporting by prognostic groups - Y/N | Metachronous,Correct,1.0,1.0,1.0,exact_match,Yes,Yes,Exact match.
NCT00268476_James_STAMPEDE_IJC'22,Full Pub or Abstract,Correct,1.0,1.0,1.0,exact_match,Full Pub,Full Pub,Exact match.
NCT00268476_James_STAMPEDE_IJC'22,Trial Name,Wrong,0.0,0.0,0.0,exact_match,Abiraterone acetate plus prednisolone for metastatic patients starting hormone therapy: 5-year follow-up results from the STAMPEDE randomised trial,STAMPEDE randomised trial,Not an exact match.
NCT00268476_James_STAMPEDE_IJC'22,Original/Follow Up,Correct,1.0,1.0,1.0,exact_match,Follow Up,Follow up,Case-insensitive match.
NCT00268476_James_STAMPEDE_IJC'22,Quality of Life reported,Wrong,0.0,0.0,0.0,exact_match,No,,"GT has a value, Pred is empty. Empty is not equivalent to ""No""."
NCT00268476_James_STAMPEDE_IJC'22,Reporting by prognostic groups - Y/N | Low volume,Correct,1.0,1.0,1.0,exact_match,Yes,Yes,Exact match.
NCT00268476_James_STAMPEDE_IJC'22,PubMed ID,Correct,1.0,1.0,1.0,exact_match,,,"Both are empty, so they are equivalent."
NCT00268476_James_STAMPEDE_IJC'22,Year,Correct,1.0,1.0,1.0,exact_match,2022,2022,Exact match.
NCT00268476_James_STAMPEDE_IJC'22,Reporting by prognostic groups - Y/N | High volume,Correct,1.0,1.0,1.0,exact_match,Yes,Yes,Exact match.
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Lungs | Treatment,Partial,0.75,1.0,0.5,numeric_tolerance,21 (4%),21,GT has two numbers: 21 and 4. Pred has one number: 21. The number 21 in Pred matches the number 21 in GT. The number 4 in GT is not present in Pred. Correctness: 1.0 (The predicted number matches a GT number) Completeness: 0.5 (One of the two GT numbers is captured)
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Lungs | Control,Partial,0.75,1.0,0.5,numeric_tolerance,21 (4%),21,GT has two numbers: 21 and 4. Pred has one number: 21. The number 21 in Pred matches the number 21 in GT. The number 4 in GT is not present in Pred. Correctness: 1.0 (The predicted number matches a GT number) Completeness: 0.5 (One of the two GT numbers is captured)
NCT00268476_James_STAMPEDE_IJC'22,No. of Deaths - N | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,244,244,"The GT has one number (244) and the Pred has one number (244). The numbers match exactly. Therefore, correctness and completeness are both 1.0."
NCT00268476_James_STAMPEDE_IJC'22,No. of Deaths - N | Control,Correct,1.0,1.0,1.0,numeric_tolerance,329,329,"The GT has one number (329) and the Pred has one number (329). The numbers match exactly. Therefore, correctness and completeness are both 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | High volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | Overall | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,79 months,79,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | High volume | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | Low volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | Low volume | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | Overall | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,46 months,46,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Control | CR,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both GT and Pred are empty. Therefore, correctness and completeness are 1.0."
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Treatment | CR,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both GT and Pred are empty. Therefore, correctness and completeness are 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Mode of metastases - N (%) | Metachronous | Control,Partial,0.75,1.0,0.5,numeric_tolerance,27(5%),27,"The predicted value ""27"" matches the GT value ""27"". The percentage ""5%"" is missing from the prediction."
NCT00268476_James_STAMPEDE_IJC'22,Mode of metastases - N (%) | Metachronous | Treatment,Partial,0.75,1.0,0.5,numeric_tolerance,35(7%),35,"The predicted value ""35"" matches the GT value ""35"". The percentage ""7%"" is missing from the prediction."
NCT00268476_James_STAMPEDE_IJC'22,Mode of metastases - N (%) | Synchronous | Control,Partial,0.75,1.0,0.5,numeric_tolerance,475(95%),475,"The predicted value ""475"" matches the GT value ""475"". The percentage ""95%"" is missing from the prediction."
NCT00268476_James_STAMPEDE_IJC'22,Mode of metastases - N (%) | Synchronous | Treatment,Partial,0.75,1.0,0.5,numeric_tolerance,466(93%),466,"The predicted value ""466"" matches the GT value ""466"". The percentage ""93%"" is missing from the prediction."
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Nodal | Control,Partial,0.75,1.0,0.5,numeric_tolerance,Distant lymph nodes 150 (30%),150,The prediction only captured the count (150) but missed the percentage (30%). Correctness: The predicted number (150) matches a number in GT (150). Completeness: Only one of the two GT numbers is captured.
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Bone | Treatment,Partial,0.75,1.0,0.5,numeric_tolerance,434 (87%),434,The prediction only captured the count (434) but missed the percentage (87%). Correctness: The predicted number (434) matches a number in GT (434). Completeness: Only one of the two GT numbers is captured.
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Liver | Control,Partial,0.75,1.0,0.5,numeric_tolerance,8 (2%),8,The prediction only captured the count (8) but missed the percentage (2%). Correctness: The predicted number (8) matches a number in GT (8). Completeness: Only one of the two GT numbers is captured.
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Nodal | Treatment,Partial,0.75,1.0,0.5,numeric_tolerance,Distant lymph nodes 143 (29%),143,The prediction only captured the count (143) but missed the percentage (29%). Correctness: The predicted number (143) matches a number in GT (143). Completeness: Only one of the two GT numbers is captured.
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Liver | Treatment,Partial,0.75,1.0,0.5,numeric_tolerance,7 (1%),7,The prediction only captured the count (7) but missed the percentage (1%). Correctness: The predicted number (7) matches a number in GT (7). Completeness: Only one of the two GT numbers is captured.
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Bone | Control,Partial,0.75,1.0,0.5,numeric_tolerance,448 (89%),448,The prediction only captured the count (448) but missed the percentage (89%). Correctness: The predicted number (448) matches a number in GT (448). Completeness: Only one of the two GT numbers is captured.
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Treatment | Overall,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both GT and Pred are ""Not reported,"" which is equivalent to being empty."
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Treatment | SD,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both GT and Pred are ""Not reported,"" which is equivalent to being empty."
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Control | Overall,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both GT and Pred are ""Not reported,"" which is equivalent to being empty."
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Control | PD,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both GT and Pred are ""Not reported,"" which is equivalent to being empty."
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Control | SD,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both GT and Pred are ""Not reported,"" which is equivalent to being empty."
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Treatment | PD,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both GT and Pred are ""Not reported,"" which is equivalent to being empty."
NCT00268476_James_STAMPEDE_IJC'22,PFS Rate (%) | Overall | Treatment,Partial,0.875,1.0,0.75,numeric_tolerance,54% event-free at 5 years (95% CI 50–59),54% (50-59),"The predicted values 54, 50, and 59 are all present in the ground truth. The GT also contains 95, which is not present in the prediction."
NCT00268476_James_STAMPEDE_IJC'22,PFS Rate (%) | Overall | Control,Partial,0.875,1.0,0.75,numeric_tolerance,37% event-free at 5 years (95% CI 33–42),37% (33-42),"The predicted values 37, 33, and 42 are all present in the ground truth. The GT also contains 95, which is not present in the prediction."
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Low volume | Treatment,Partial,0.875,1.0,0.75,numeric_tolerance,Low-risk subgroup: 72% alive at 5 years (95% CI 65–77),73% (66-79),73 matches 72 within tolerance. 66 matches 65 within tolerance. 79 matches 77 within tolerance. 95 is not present in prediction.
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Low volume | Control,Partial,0.875,1.0,0.75,numeric_tolerance,Low-risk subgroup: 55% alive at 5 years (95% CI 48–61),55% (48-61),55 matches 55. 48 matches 48. 61 matches 61. 95 is not present in prediction.
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Overall | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,60% alive at 5 years,60% (55-64),60 matches 60. 55 and 64 are not present in GT.
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Metachronous | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both are empty.
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Overall | Control,Partial,0.75,0.5,1.0,numeric_tolerance,41% alive at 5 years,41% (37-45),"GT has one number (41). Pred has three numbers (41, 37, 45). The number 41 in Pred matches the number 41 in GT. However, Pred has two extra numbers that are not in GT. Therefore, correctness is 0.5 and completeness is 1.0."
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Synchronous | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Synchronous | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Metachronous | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | High volume | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,High-risk subgroup: 49% alive at 5 years (95% CI 43–55),55% (43-65),"GT has four numbers (49, 95, 43, 55). Pred has three numbers (55, 43, 65). The numbers 55 and 43 in Pred match the numbers 55 and 43 in GT. The number 65 in Pred does not match any number in GT. GT has two numbers (49, 95) that are not in Pred. Therefore, correctness is 0.5 and completeness is 0.5."
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | High volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,High-risk subgroup: 28% alive at 5 years (95% CI 22–34),72% (65-77),"GT has four numbers (28, 95, 22, 34). Pred has three numbers (72, 65, 77). None of the numbers in Pred match any number in GT. Therefore, correctness is 0.0 and completeness is 0.0."
NCT00268476_James_STAMPEDE_IJC'22,Previous local therapy - N (%) | Prostatectomy | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Previous local therapy - N (%) | Orchiectomy | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Previous local therapy - N (%) | Prostatectomy | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Previous local therapy - N (%) | Radiotherapy | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Previous local therapy - N (%) | Orchiectomy | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Previous local therapy - N (%) | Radiotherapy | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,PS - N (%) | 0 | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,PS - N (%) | 1-2 | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,PS - N (%) | 0 | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,PS - N (%) | 1-2 | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Nat. Hawaiian or Pac. Islander | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both ground truth and prediction are empty, indicating a correct match."
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Asian | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both ground truth and prediction are empty, indicating a correct match."
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Amer. Indian or Alaska Nat. | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | White | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Nat. Hawaiian or Pac. Islander | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Other | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Unknown | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Asian | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,TTPSA (mo) | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both GT and Pred are empty. According to the rules, correctness and completeness should be 1.0."
NCT00268476_James_STAMPEDE_IJC'22,TTPSA (mo) | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both GT and Pred are empty. According to the rules, correctness and completeness should be 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Total Participants - N,Wrong,0.0,0.0,0.0,numeric_tolerance,1003 metastatic patients analysed,2752,"The ground truth contains the number 1003. The prediction contains the number 2752. These numbers do not match within the allowed tolerance. Therefore, the correctness is 0.0 and the completeness is 0.0."
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Black or African American | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both are empty, so correctness and completeness are 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Other | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both are empty, so correctness and completeness are 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Black or African American | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both are empty, so correctness and completeness are 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Unknown | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both are empty, so correctness and completeness are 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | White | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both are empty, so correctness and completeness are 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Amer. Indian or Alaska Nat. | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,"Both are empty, so correctness and completeness are 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | North America | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Europe | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,501(100%),,"GT contains ""501"" and ""100"", while Pred is empty. No numbers in Pred match GT."
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Oceania | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Europe | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,502(100%),,"GT contains ""502"" and ""100"", while Pred is empty. No numbers in Pred match GT."
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | South America | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Africa | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Treatment Arm - N,Correct,1.0,1.0,1.0,numeric_tolerance,501 (SOC + AAP),502,The predicted value (502) is within the tolerance of ±0.1 of the ground truth value (501).
NCT00268476_James_STAMPEDE_IJC'22,Volume of disease - N (%) | High | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,High-risk (LATITUDE criteria) 241 (48%),241 (48%),All predicted numbers match the ground truth numbers. All ground truth numbers are captured in the prediction.
NCT00268476_James_STAMPEDE_IJC'22,Volume of disease - N (%) | Low | Control,Correct,1.0,1.0,1.0,numeric_tolerance,Low-risk (LATITUDE criteria) 220 (44%),220 (44%),All predicted numbers match the ground truth numbers. All ground truth numbers are captured in the prediction.
NCT00268476_James_STAMPEDE_IJC'22,Volume of disease - N (%) | High | Control,Correct,1.0,1.0,1.0,numeric_tolerance,High-risk (LATITUDE criteria) 232 (46%),232 (46%),All predicted numbers match the ground truth numbers. All ground truth numbers are captured in the prediction.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | South America | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Oceania | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Asia | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | North America | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Africa | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Asia | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT00268476_James_STAMPEDE_IJC'22,Trial,Partial,0.5,0.5,0.5,structured_text,STAMPEDE “abiraterone comparison” in metastatic (M1) patients,STAMPEDE randomised trial (NCT00268476),"The prediction captures the STAMPEDE trial name, which is correct. However, it provides additional information (randomised trial and NCT number) not present in the ground truth and misses the detail about ""abiraterone comparison"" and ""metastatic (M1) patients"". Therefore, some information is correct"
NCT00268476_James_STAMPEDE_IJC'22,Primary Endpoint(s),Correct,1.0,1.0,1.0,structured_text,Overall survival,overall survival,"The prediction matches the ground truth exactly, ignoring case differences."
NCT00268476_James_STAMPEDE_IJC'22,Quality of Life Scale,Correct,1.0,1.0,1.0,structured_text,,,Both are empty.
NCT00268476_James_STAMPEDE_IJC'22,Add-on Treatment,Partial,0.75,1.0,0.5,structured_text,Abiraterone acetate + prednisolone/prednisone (AAP),Abiraterone acetate plus prednisolone,"The prediction captures the key components of the add-on treatment (Abiraterone acetate and prednisolone). The difference between ""+"" and ""plus"" is negligible. The prediction is missing the prednisone alternative and the abbreviation."
NCT00268476_James_STAMPEDE_IJC'22,Class of Agent in Treatment Arm 1,Correct,1.0,1.0,1.0,structured_text,Androgen biosynthesis inhibitor (abiraterone) + corticosteroid (prednisolone/prednisone),"Androgen biosynthesis inhibitor, Corticosteroid",The prediction correctly identifies both classes of agents. The inclusion of drug names in GT is extra detail.
NCT00268476_James_STAMPEDE_IJC'22,Secondary Endpoint(s),Correct,1.0,1.0,1.0,structured_text,Failure-free survival; progression-free survival; metastatic progression-free survival; skeletal-related events; disease-specific survival; toxicity; therapy for progression,"failure-free survival, progression-free survival, metastatic progression-free survival, skeletal-related events, disease-specific survival, toxicity and therapy for progression","The prediction captures all the secondary endpoints listed in the ground truth. The difference in separators ("";"" vs. "","") and the addition of ""and"" are negligible."
NCT00268476_James_STAMPEDE_IJC'22,Type of Therapy,Partial,0.5,0.5,0.5,structured_text,Hormonal / endocrine therapy (ADT backbone with androgen-axis targeting),"Standard-of-care (SOC) was androgen deprivation therapy (ADT) using gonadotrophin-releasing hormone (GnRH) agonists, antagonists, or orchidectomy. The experimental arm (SOC + AAP) received SOC plus ab","The GT specifies ""Hormonal / endocrine therapy (ADT backbone with androgen-axis targeting)"". The Pred describes the SOC as ADT and the experimental arm as SOC + abiraterone acetate and prednisolone. While Pred mentions specific drugs, it doesn't explicitly state the overarching type of therapy as ho"
NCT00268476_James_STAMPEDE_IJC'22,COE_RCT_IND_OVERALL_RJ,Wrong,0.0,0.0,0.0,structured_text,Yes (randomised 1:1 controlled trial),,"GT has ""Yes (randomised 1:1 controlled trial)"" and Pred is empty. Since one is empty, both correctness and completeness are 0."
