Trial,Column,verdict,overall,correctness,completeness,category,ground_truth,predicted,reason
NCT02799602_Hussain_ARASENS_JCO'23,Number of Arms Included,Wrong,0.0,0.0,0.0,exact_match,2 arms (darolutamide vs placebo; both with ADT + docetaxel),2,The values are different.
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Nodal | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,23,"GT has no numbers, while Pred has a number, indicating a mismatch."
NCT02799602_Hussain_ARASENS_JCO'23,Median PFS (mo) | Low volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,25.8,"GT is empty, Pred has a value."
NCT02799602_Hussain_ARASENS_JCO'23,Median PFS (mo) | Overall | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,19.1,"GT is empty, Pred has a value."
NCT02799602_Hussain_ARASENS_JCO'23,Median PFS (mo) | High volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,16.4,"GT is empty, Pred has a value."
NCT02799602_Hussain_ARASENS_JCO'23,Median OS (mo) | Overall | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,Not estimable,"GT is empty, and Pred is ""Not estimable"". Since GT is empty, and Pred is not a number, correctness=0.0 and completeness=0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Bone | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,521,"GT is empty, but Pred has a number. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Bone | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,517,"GT is empty, but Pred has a number. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Nodal | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,15,"GT is empty, but Pred has a number. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Synchronous | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,52.12,"GT is empty and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | High volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,51.3,"GT is empty and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Low volume | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,83.12,"GT is empty and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Metachronous | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,63.41,"GT is empty and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Overall | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,64.82,Since GT is empty and Pred is not
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Synchronous | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,63.08,Since GT is empty and Pred is not
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Metachronous | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,74.42,Since GT is empty and Pred is not
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Low volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,75.0,Since GT is empty and Pred is not
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | High volume | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,59.1,Since GT is empty and Pred is not
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Overall | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,53.52,Since GT is empty and Pred is not
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | White | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,258,"GT is empty, but Pred contains a number. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Asian | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,193,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Other | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,40,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Asian | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,177,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Other | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,35,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Black or African American | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,21,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | White | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,259,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Black or African American | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,22,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Asia | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,175,"GT is empty, and Pred contains a number. Therefore, correctness and completeness are 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | North America | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,88,"GT is empty, and Pred contains a number. Therefore, correctness and completeness are 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Treatment Arm - N,Wrong,0.0,0.0,0.0,numeric_tolerance,651,652,The predicted number does not match the ground truth within the allowed tolerance. The ground truth number is not captured in the prediction within the allowed tolerance.
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | North America | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,95,"Since GT is empty and Pred has a value, both correctness and completeness are 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Asia | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,191,"Since GT is empty and Pred has a value, both correctness and completeness are 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Treatment Arm 1 Regimen,Partial,0.75,1.0,0.5,structured_text,Darolutamide 600 mg orally twice daily + ADT + docetaxel,darolutamide plus androgen-deprivation therapy and docetaxel,The prediction is missing the dosage and schedule of darolutamide (600 mg orally twice daily). The rest is correct.
NCT02799602_Hussain_ARASENS_JCO'23,Treatment Arm(s),Partial,0.75,1.0,0.5,structured_text,Darolutamide + ADT + docetaxel,darolutamide,"The prediction only identifies darolutamide, missing ADT and docetaxel."
NCT02799602_Hussain_ARASENS_JCO'23,Class of Agent in Treatment Arm 1,Partial,0.75,0.5,1.0,structured_text,Androgen receptor pathway inhibitor / androgen receptor antagonist (darolutamide),"androgen receptor pathway inhibitor, hormonal therapy, chemotherapy","The prediction correctly identifies ""androgen receptor pathway inhibitor"". However, ""hormonal therapy"" and ""chemotherapy"" are too broad and not specific to the *class of agent* in the treatment arm."
NCT02799602_Hussain_ARASENS_JCO'23,Treatment Class,Partial,0.25,0.5,0.0,structured_text,Androgen receptor pathway inhibitor (AR antagonist),"Androgen-deprivation therapy, docetaxel, darolutamide","The prediction lists the specific treatments used, but the ground truth asks for the *class* of treatment. While darolutamide is an androgen receptor pathway inhibitor, ADT and docetaxel are different classes of treatment."
NCT02799602_Hussain_ARASENS_JCO'23,Quality of Life Scale,Wrong,0.0,0.0,0.0,structured_text,Brief Pain Inventory Short-Form; FACT–Prostate (NCCN symptom index 17-item),Not reported,"The prediction is ""Not reported"" while the ground truth has values."
