Trial,Column,verdict,overall,correctness,completeness,category,ground_truth,predicted,reason
NCT00268476_Attard_STAMPEDE_Lancet'23,Gleason score - N (%) | ≥ 8 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 366 (73%) Abiraterone + Enzalutamide trial: 352 (76%),366 (73%),N and percentage match (rule-based).
NCT00268476_Attard_STAMPEDE_Lancet'23,Gleason score - N (%) | ≥ 8 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 374 (75%) Abiraterone + Enzalutamide trial: 345 (76%),374 (75%),N and percentage match (rule-based).
NCT00268476_Attard_STAMPEDE_Lancet'23,Gleason score - N (%) | ≤ 7 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 115 (23%) Abiraterone + Enzalutamide trial: 79 (17%),115 (23%),N and percentage match (rule-based).
NCT00268476_Attard_STAMPEDE_Lancet'23,Median Follow-Up Duration (mo),Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 96 months Abiraterone + Enzalutamide trial: 72 months,96,Primary number match (contextual/semantic match); rule-based.
NCT00268476_Attard_STAMPEDE_Lancet'23,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,Abiraterone trial: 271 (54%) Abiraterone + Enzalutamide trial: 302 (68%),,"GT has two arms reported with count and percentage. Pred is empty. Since GT has values, and Pred is empty, this is incorrect and incomplete."
NCT00268476_Attard_STAMPEDE_Lancet'23,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,Abiraterone trial: 192 (38%) Abiraterone + Enzalutamide trial: 204 (45%),,"GT has two arms reported with count and percentage. Pred is empty. Since GT has values, and Pred is empty, this is incorrect and incomplete."
NCT00268476_Attard_STAMPEDE_Lancet'23,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,192 (38%) of 502,"GT is empty, Pred has a value. This is incorrect and incomplete."
NCT00268476_Attard_STAMPEDE_Lancet'23,Adverse Events - N (%) | Treatment-related Grade 5 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Adverse Events - N (%) | Treatment-related Grade 5 | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,Abiraterone + Enzalutamide trial: 2 (<1%),2 of 445,"GT has count and percentage. Pred has only count. Since the column definition requires both, Pred is incomplete."
NCT00268476_Attard_STAMPEDE_Lancet'23,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,271 (54%) of 498,"GT is empty, Pred has a value. This is incorrect and incomplete."
NCT00268476_Attard_STAMPEDE_Lancet'23,Median On-Treatment Duration (mo) | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median On-Treatment Duration (mo) | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,NCT,Correct,1.0,1.0,1.0,exact_match,NCT00268476,NCT00268476,Exact match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Full Pub or Abstract,Correct,1.0,1.0,1.0,exact_match,Full Pub,Full Pub,Exact match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Reporting by prognostic groups - Y/N | Low volume,Correct,1.0,1.0,1.0,exact_match,Yes,Y,"""Yes"" is equivalent to ""Y""."
NCT00268476_Attard_STAMPEDE_Lancet'23,PubMed ID,Correct,1.0,1.0,1.0,exact_match,,,Both are empty values.
NCT00268476_Attard_STAMPEDE_Lancet'23,Year,Correct,1.0,1.0,1.0,exact_match,2023,2023,Exact match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Number of Arms Included,Correct,1.0,1.0,1.0,exact_match,4,4,Exact match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Phase,Correct,1.0,1.0,1.0,exact_match,Phase 3.0,Phase 3,"""Phase 3.0"" is equivalent to ""Phase 3""."
NCT00268476_Attard_STAMPEDE_Lancet'23,Reporting by prognostic groups - Y/N | Metachronous,Wrong,0.0,0.0,0.0,exact_match,No,,"GT has a value, Pred is empty."
NCT00268476_Attard_STAMPEDE_Lancet'23,Trial Name,Wrong,0.0,0.0,0.0,exact_match,STAMPEDE,STAMPEDE platform protocol,Not an exact match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Reporting by prognostic groups - Y/N | High volume,Correct,1.0,1.0,1.0,exact_match,Yes,Y,"""Yes"" is equivalent to ""Y""."
NCT00268476_Attard_STAMPEDE_Lancet'23,Reporting by prognostic groups - Y/N | Synchronous,Wrong,0.0,0.0,0.0,exact_match,No,Y,"""No"" is not equivalent to ""Y""."
NCT00268476_Attard_STAMPEDE_Lancet'23,Original/Follow Up,Correct,1.0,1.0,1.0,exact_match,Follow Up,Follow Up,Exact match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Author,Wrong,0.0,0.0,0.0,exact_match,Attard G. et al.,"Gerhardt Attard, Laura Murphy, Noel W Clarke, Ashwin Sachdeva, Craig Jones, Alex Hoyle, William Cross, Robert J Jones, Christopher C Parker, Silke Gillessen, Adrian Cook, Chris Brawley, Clare Gilson, ",Not an exact match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Quality of Life reported,Correct,1.0,1.0,1.0,exact_match,,,Both are empty values.
NCT00268476_Attard_STAMPEDE_Lancet'23,Metastases - N (%) | Lungs | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Metastases - N (%) | Bone | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median PFS (mo) | Overall | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median PFS (mo) | Overall | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median PFS (mo) | Low volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median PFS (mo) | High volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median PFS (mo) | Low volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median PFS (mo) | High volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median OS (mo) | High volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 56 Abiraterone + Enzalutamide trial: 54,56 months,Primary number match (contextual/semantic match); rule-based.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median OS (mo) | Overall | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 76.6 Abiraterone + Enzalutamide trial: 73.1,76.6 months,Primary number match (contextual/semantic match); rule-based.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median OS (mo) | Low volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 100 Abiraterone + Enzalutamide trial: 80,100 months,Primary number match (contextual/semantic match); rule-based.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median OS (mo) | High volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 36 Abiraterone + Enzalutamide trial: 38,36 months,Primary number match (contextual/semantic match); rule-based.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median OS (mo) | Overall | Control,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 45.7 Abiraterone + Enzalutamide trial: 51.8,45.7 months,Primary number match (contextual/semantic match); rule-based.
NCT00268476_Attard_STAMPEDE_Lancet'23,Median OS (mo) | Low volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 68 Abiraterone + Enzalutamide trial: 64,68 months,Primary number match (contextual/semantic match); rule-based.
NCT00268476_Attard_STAMPEDE_Lancet'23,Metastases - N (%) | Nodal | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,Abiraterone trial: 291 (58%); Abiraterone and enzalutamide trial: 278 (61%),"GT is empty, while Pred has values. Since GT is empty, and Pred is not, this is incorrect and incomplete."
NCT00268476_Attard_STAMPEDE_Lancet'23,Metastases - N (%) | Nodal | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,Abiraterone trial: 293 (58%); Abiraterone and enzalutamide trial: 278 (60%),"GT is empty, while Pred has values. Since GT is empty, and Pred is not, this is incorrect and incomplete."
NCT00268476_Attard_STAMPEDE_Lancet'23,Metastases - N (%) | Bone | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Metastases - N (%) | Liver | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Metastases - N (%) | Lungs | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Metastases - N (%) | Liver | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,No. of Deaths - N | Control,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 371 Abiraterone + Enzalutamide trial: 292,371; 292,Primary number match (contextual/semantic match); rule-based.
NCT00268476_Attard_STAMPEDE_Lancet'23,No. of Deaths - N | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 293 Abiraterone + Enzalutamide trial: 228,293; 228,Primary number match (contextual/semantic match); rule-based.
NCT00268476_Attard_STAMPEDE_Lancet'23,Mode of metastases - N (%) | Metachronous | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Mode of metastases - N (%) | Synchronous | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Mode of metastases - N (%) | Synchronous | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Mode of metastases - N (%) | Metachronous | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,ORR - N (%) | Control | PD,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,ORR - N (%) | Treatment | PD,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,ORR - N (%) | Treatment | Overall,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,ORR - N (%) | Control | Overall,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,ORR - N (%) | Control | SD,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,ORR - N (%) | Treatment | CR,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,ORR - N (%) | Control | CR,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,ORR - N (%) | Treatment | SD,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,PFS Rate (%) | Overall | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,PFS Rate (%) | Overall | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,HR 0.34 (95% CI 0.29–0.39); p<0.0001. HR 0.36 (95% CI 0.31–0.43); p<0.0001,GT is 'Not reported' while Pred has a value.
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Low volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | High volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Low volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Overall | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,30,"GT is ""Not reported"" while Pred has a value."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Synchronous | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Synchronous | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Metachronous | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | High volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Overall | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,48,"GT is ""Not reported"" while Pred has a value."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Metachronous | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | Nat. Hawaiian or Pac. Islander | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | Black or African American | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,PS - N (%) | 0 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 370 (74%) Abiraterone + Enzalutamide trial: 315 (69%),370 (74%),N and percentage match (rule-based).
NCT00268476_Attard_STAMPEDE_Lancet'23,PS - N (%) | 1-2 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 132 (26%) Abiraterone + Enzalutamide trial: 139 (31%),132 (26%),N and percentage match (rule-based).
NCT00268476_Attard_STAMPEDE_Lancet'23,PS - N (%) | 1-2 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 125 (25%) Abiraterone + Enzalutamide trial: 137 (30%),125 (25%),N and percentage match (rule-based).
NCT00268476_Attard_STAMPEDE_Lancet'23,PS - N (%) | 0 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 376 (75%) Abiraterone + Enzalutamide trial: 325 (70%),376 (75%),N and percentage match (rule-based).
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | Unknown | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | White | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | Other | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | White | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | Amer. Indian or Alaska Nat. | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | Black or African American | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | Unknown | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | Asian | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | Nat. Hawaiian or Pac. Islander | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | Asian | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | Amer. Indian or Alaska Nat. | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Race - N (%) | Other | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Previous local therapy - N (%) | Orchiectomy | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,"3 (1%) [Abiraterone trial, Standard of care (n=502)]
        0 [Abiraterone and enzalutamide trial, Standard of care (n=454)]","GT is empty, but Pred has values. This indicates an incorrect and incomplete extraction."
NCT00268476_Attard_STAMPEDE_Lancet'23,Previous local therapy - N (%) | Orchiectomy | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,"3 (1%) [Abiraterone trial, Standard of care plus abiraterone (n=501)]
        1 (<1%) [Abiraterone and enzalutamide trial, Standard of care plus enzalutamide and abiraterone (n=462)]","GT is empty, but Pred has values. This indicates an incorrect and incomplete extraction."
NCT00268476_Attard_STAMPEDE_Lancet'23,Previous local therapy - N (%) | Prostatectomy | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Previous local therapy - N (%) | Radiotherapy | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Previous local therapy - N (%) | Prostatectomy | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Previous local therapy - N (%) | Radiotherapy | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,TTPSA (mo) | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,TTPSA (mo) | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Total Participants - N,Correct,1.0,1.0,1.0,numeric_tolerance,1919 metastatic patients (1003 in abiraterone trial + 916 in abiraterone + enzalutamide trial),1919,Primary number match (contextual/semantic match); rule-based.
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Arm - N,Partial,0.75,1.0,0.5,numeric_tolerance,"Total 963: ADT + abiraterone + prednisolone, N=501; ADT + abiraterone + prednisolone + enzalutamide, N=462",501,"The column definition asks for the number of participants in each treatment arm. The GT provides two arms with their respective N values: 501 and 462. The Pred only extracts ""501"", missing the second arm's count. Since the GT has two values, and the prediction only captures one, it's incomplete. The"
NCT00268476_Attard_STAMPEDE_Lancet'23,Region - N (%),Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Volume of disease - N (%) | High | Control,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 271 (54%) Abiraterone + Enzalutamide trial: 209 (46%),Abiraterone trial: 271 (54%) Abiraterone and enzalutamide trial: 209 (46%),N and percentage match (rule-based).
NCT00268476_Attard_STAMPEDE_Lancet'23,Volume of disease - N (%) | Low | Control,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 204 (41%) Abiraterone + Enzalutamide trial: 162 (36%),Abiraterone trial: 204 (41%) Abiraterone and enzalutamide trial: 162 (36%),N and percentage match (rule-based).
NCT00268476_Attard_STAMPEDE_Lancet'23,Volume of disease - N (%) | High | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 253 (51%) Abiraterone + Enzalutamide trial: 196 (42%),Abiraterone trial: 253 (51%) Abiraterone and enzalutamide trial: 196 (42%),N and percentage match (rule-based).
NCT00268476_Attard_STAMPEDE_Lancet'23,Quality of Life Scale,Correct,1.0,1.0,1.0,structured_text,,,Both GT and Pred are empty.
NCT00268476_Attard_STAMPEDE_Lancet'23,Type of Therapy,Partial,0.75,0.5,1.0,structured_text,Hormonal / endocrine therapy,"Abiraterone acetate plus prednisolone with or without enzalutamide for patients with metastatic prostate cancer starting androgen deprivation therapy (specifically, treatment arms: standard of care [a","The prediction describes the specific hormonal therapies used, which aligns with the general category in the GT. However, the prediction is far more detailed and includes information beyond just the type of therapy. The prediction includes drug names, dosages, and context. While the core concept is "
NCT00268476_Attard_STAMPEDE_Lancet'23,COE_RCT_IND_OVERALL_RJ,Wrong,0.0,0.0,0.0,structured_text,Yes,,"GT has a value, but Pred is empty."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Arm(s),Correct,1.0,1.0,1.0,structured_text,1. Standard of care + abiraterone acetate + prednisolone 2. Standard of care + abiraterone acetate + prednisolone + enzalutamide,Standard of care plus abiraterone acetate 1000 mg and prednisolone 5 mg (in the abiraterone trial) orally; abiraterone acetate and prednisolone plus enzalutamide 160 mg orally once a day (in the abira,"The prediction accurately captures the treatment arms, including the drugs and dosages. The rephrasing is acceptable as it preserves the meaning."
NCT00268476_Attard_STAMPEDE_Lancet'23,Primary Endpoint(s),Correct,1.0,1.0,1.0,structured_text,Overall Survival,The primary outcome was overall survival assessed in the intention-to-treat population.,The prediction correctly identifies the primary endpoint as overall survival. The additional information about the assessment method doesn't detract from the core information.
NCT00268476_Attard_STAMPEDE_Lancet'23,Trial,Partial,0.75,1.0,0.5,structured_text,STAMPEDE abiraterone trial STAMPEDE abiraterone + enzalutamide trial,Abiraterone trial,The prediction only captures one of the two trials mentioned in the GT.
NCT00268476_Attard_STAMPEDE_Lancet'23,Control Arm,Partial,0.75,1.0,0.5,structured_text,"Standard of care (androgen deprivation therapy ± docetaxel, depending on protocol amendment)",Standard of care,"The prediction captures the core concept of ""standard of care"" but misses the details about androgen deprivation therapy and docetaxel."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Class,Partial,0.5,0.5,0.5,structured_text,Androgen biosynthesis inhibitor ± androgen receptor inhibitor,"Abiraterone acetate plus prednisolone (abiraterone) with or without enzalutamide, each added to standard of care (androgen deprivation therapy with or without docetaxel)","The prediction provides specific drug names (Abiraterone, Prednisolone, Enzalutamide) and mentions the standard of care. While it's more specific than the GT, it implies the classes of agents. However, it also includes details about standard of care which is not directly a treatment class."
NCT00268476_Attard_STAMPEDE_Lancet'23,Secondary Endpoint(s),Partial,0.75,0.5,1.0,structured_text,"Prostate cancer–specific survival, Failure-free survival Progression-free survival Metastatic progression-free survival Symptomatic skeletal-related events toxic effects and adverse events","Secondary outcomes were prostate cancer-specific survival (defined as the time from randomisation to death from prostate cancer); failure-free survival (defined as biochemical failure, local or lymph ","The prediction includes all endpoints listed in the GT and provides definitions for each. It also includes ""cost-effectiveness of research treatment"" which is not in GT."
NCT00268476_Attard_STAMPEDE_Lancet'23,Class of Agent in Treatment Arm 1,Partial,0.75,1.0,0.5,structured_text,Androgen biosynthesis inhibitor (abiraterone) + corticosteroid,Androgen biosynthesis inhibitor,"The prediction correctly identifies ""Androgen biosynthesis inhibitor"" but misses the ""corticosteroid"" component."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Arm 1 Regimen,Partial,0.5,0.5,0.5,structured_text,Abiraterone  acetate  1000  mg  and  prednisolone  5  mg  (in  the  abiraterone  trial)  orally  or  abiraterone  acetate  and  prednisolone plus enzalutamide 160 mg orally once a day (in the abirater,"Standard of care (androgen deprivation therapy) plus abiraterone acetate 1000 mg orally once daily and prednisolone 5 mg orally once daily (in the abiraterone trial), administered until radiographical","The prediction captures the abiraterone and prednisolone regimen, including the dosages and administration route. It also mentions ""standard of care"" which is not part of the regimen itself. It misses the enzalutamide arm."
NCT00268476_Attard_STAMPEDE_Lancet'23,Add-on Treatment,Partial,0.75,0.5,1.0,structured_text,Abiraterone ± Enzalutamide,"Abiraterone acetate plus prednisolone, or abiraterone acetate plus prednisolone and enzalutamide (all added to standard androgen deprivation therapy)","The prediction includes Abiraterone and Enzalutamide as add-on treatments. It also includes prednisolone, which is often given with abiraterone, and mentions that these are added to standard androgen deprivation therapy."
NCT00268476_Attard_STAMPEDE_Lancet'23,Region - N (%) | Africa | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Region - N (%) | Asia | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Region - N (%) | South America | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Region - N (%) | North America | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Region - N (%) | Oceania | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_Attard_STAMPEDE_Lancet'23,Region - N (%) | Europe | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Abiraterone trial: 501 (100%) Abiraterone + Enzalutamide trial: 462 (100%),501 (100%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,Control Arm - N,Correct,1.0,1.0,1.0,numeric_tolerance,502 (SOC-alone),"n = 502, n = 501",Primary number match (contextual/semantic match); rule-based.
NCT00268476_James_STAMPEDE_IJC'22,Gleason score - N (%) | ≤ 7 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Gleason score - N (%) | ≥ 8 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Gleason score - N (%) | ≥ 8 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
